review,label
프르메테우스랑 &더씽합친거아님?,neg
최고 팬 짱짱  다시봐도 재미있네요,pos
미치겟닼ㅋㅋㅋㅋ아ㅓ나 ㅋㅋ,neg
한쿡영화 해운대의 cg 효과,neg
정말 쓰레기 입니다;; 원작 토가시분에 tv판보다 못한 퀄리티;; 작화들이 전부 메이드 매니아인가? 정말 현재나오는 ova 작화들에 아마추어적인 구성과 원작을 망치는 스토리전개 일본 개봉당시 보고 말도많고 탈도많은 작품입니다,neg
이런 영화도 알바푸나....,neg
아프리카 풍경만 볼만했고 너무 심심하고 지루한 전개,neg
무섭다고 하길래 봤는데 솔직히 지루하고 전혀 무섭지 않았다. 실망;;ㄷㄷ,neg
그립다...,neg
굳이 심장말고 머리를 쐈어야지 그러면 주인공을 이길수 있었는데,neg
진짜 재미없다. 런닝맨 홍보만 주구장창하고 영화 내용의 반절이 런닝맨이다. 능력자라느니 런닝맨이라느니 미션시작 등등 해양경찰을 소재로 했다면서 어딜봐서 해양경찰을 소재로 다뤘는지 의문이다. 진짜 재미없고 내용도 너무 뻔하고 재미없음.,neg
이거볼빠엔;;  차라리 옛날 에일리언 보는게낫겠다 ㅋ,neg
인간의 모든 이면을 보여주는 영화이다사랑과 질투 탐욕  모든걸 스칼렛이라는 여자로 모든걸 표현한 영화,pos
tv 시리즈물 보는듯.. 소재는 괜찮지만,neg
awg,neg
시리즈의 막을 내리는 에피소드이며 다스베이더의 인간적인 면도 영화 후반부에 보여주고 있다.,pos
홍보할라고 나오는 것들좀 안나오게해라 시청자가 호구냐?딱봐도 홍보할라고 쇼하는거 보이는데 제작진은 호구라 안보이냐 진행자들땜에 보다가 사연나옴 채널돌린다,neg
스티븐 스필버그가 왜 천재인지 보여주는 영화!,pos
무토의 우아한 걸음걸이와 몸동작이 너무 매력적이야,pos
아오 내돈 아까워 아오;;;;,neg
한 나라의 여왕이 저리 책임감 이 없다리 그리고 여왕의 동생인 사람도 처음본 왕자와 결혼을 하려고 하는 정신나간 여자임. 뭐하나 스토리의 개연성이 없으며 결말또한 정신나갔다.  진짜 씨쥐와 노래 빼곤 건질게 없는 최악의 애니메이션임,neg
시리즈 중 최고의 작품!,pos
이런영화도 알바가 있네. B급영화 그이상도 이하도 아닙니다,neg
"개봉당시엔 훌륭했을지 모르나 지금보기엔 진부한 스토리 전개와 고전적 퀄리티, 배우들의 발연기. 개인적으로 스필버그 팬이고 유명한 영화인건 알지만 너무 재미없었다 ; 뭐 보면 미친듯이 울게돼?ㅋㅋㅋ 평점에 거품낀 영화",neg
진짜재밌음,pos
성룡 홍금보 원표가 아까움 솔까,neg
"전혀개연성 없이 첩보,휴먼,성장,코미디,로맨스 모든게 들어가있는 뒤죽박죽 개잡탕영화. 감독이 고교 영화동아리수준",neg
진짜 영화가 어째이러냐 실망 실망 진짜 너무함,neg
"미래는 정해져 있지 않아, 스스로 만들어 가는 거야. 좋은 미래를 만들렴.",pos
쓰레기는 쓰레기  종량제  종량제  종량제 쓰레기 쓰레기 종량제,neg
이 영화를 안 순간부터 여러분들은 무뚝뚝하고 무서운 사람들에게 터미네이터란 별명을 한번쯤은 만들었을 마법에 빠질지도 모릅니다,pos
브로큰애로우 시절의 크리스찬 슬레이터를 생각하고 본다면 당신은?? 바보??,neg
모든 히어로의 원조 아닌가 어릴때부터 마음 깊은 곳에 자리 잡고 있는 진정한 영웅의 시작을 알리는 작품,pos
티모충 박멸,neg
기적의 섬이 더 재미있었다. 이건 걍 대충 만든 느낌이랄까 졸작 스멜이 풍긴다,neg
850 억...나한데 주지    ㅣ억으로도 만들겟다ㅡㅡㅋ아나ㅠ아깝다 쟁장 ㅋㅋㅋㅋ,neg
강추강추졸라좋은영화에여 숙면을 제공해주져 피부가뽀송뽀송,neg
정말 재밋어요 꼭 보세요 진짜,pos
성우들에게 돌아갈 몇개월치 생활비을 상업성짙은 유명 연예인에게 안겨주는 걸왜 우리는 이렇게 당연하게 여기는 걸까!,neg
무슨 마약하시길래 이딴 캐스팅을 했어요?,neg
"""완벽한 재연출이군""",pos
"보지도 않고 제목이나 표지로 유치하다라고 평가하는데, 정말 뒤통수 맞는다 꼭 봐야할 명작임",pos
묵혀놓은 보드를 꺼냈다.,pos
"대박!! 이영화 완전 꿀임!! 게다가 갑툭튀 같은것 도 많이 나와서 좀 무서웠음, 게다가 좀 잔인한것도 후퍼가 물속에 들어갔는데 배에서 끔찍하게 사람 죽어있는거 겁나 깜놀!!완전 스릴러있었음",pos
진짜 이건 오바다. 어떻게 명작을...,neg
스토리가 좀 부실하긴 했지만 보는 내내 지루하지 않고 아이같은 마음으로 재밌게봤다,pos
잘도 이런 미치광이 더빙을!!!,neg
꽤 많은 정성과 자금이 투입 된 듯 하다. 그 나라 국민들의 생각을 참고할 만한 영상으로서 볼만한 가치는 있다. (일본인들이 자기자신과 세계을 어떻게 평가하고 어느정도 깊이가 있는지 브리핑 해주는 영화.),neg
액션은 전작들이 뛰어날지 모르지만 이 시리즈는 감동이 있다.,pos
아클라라 ㅡㅡ존나싫어저미친년 여우같은년,neg
로망스 선율과 함께 순수한 아이들의 사랑이 아름답다.,pos
제국주의고 나발이고.. 일단 영화를 제대로 만들고 볼 일이다. 무슨 60년대 영화냐?,neg
졸리다.스토리나 에피소드가 몰입도가 떨어진다.~졸음을 참으며 봤다.,neg
유치하고 지루하고 진부하다,neg
재미 더럽게없다..싸구려  삼류영화라고 1점준거 한국영화는 8~10점주네 매미OO,neg
다시보기  힘든 역대급 영화,pos
mouth를 아가리로 번역한 이미도님의 센스덕분에 코리펠트만은 다른영화에 나와도 항상 아가리로 통했지,pos
도데체 몇번째 보는건지오늘보고 또 울었다,pos
이 좋은 소재가지고 드럽게 억지스럽게 만들었네..,neg
믿고보는 멜깁슨 성님 영화!!!,pos
욕해도 되나??이거 한국을 디스하는 영화네.1점도 아깝네.ㅡㅡ,neg
그냥 쩔어..,pos
여태 본 일본 에니메이션 중 최고의 명작.꼭봐라 두번봐라,pos
이송희일이 이렇게 세련 된 사람인 줄 오늘 처음 알았다.,pos
의미있고 좋은영화입니다^^,pos
개그맨은 개콘에서 개그만 하셈.. 영화나 연기나 노래할생각할 시간에 개그짜겠음ㅡㅡㅋ,neg
우리 가족이 이걸 올레tv로 10000원주고 봤어요 ㅠㅠ 제목에 낚인거같아요 이건아니잖아요 난 마지막이 아빠죽여도 이미 실행되가지고 전쟁일어나고이럴줄알았다 이건뭐 다른영화 1.2.3편등등걸릴걸 1편으로 축소시켜놓은듯한...,neg
ET phone home!,pos
왜 전국개봉 안해주나요 .. 지방팬들은 어쩌라고;;,pos
이거진짜미친드라마네..이젠 애가지고장난치네..끝판에또끝막장보여주네...작가정말 정신병원가봐야하는거아닌가...어떻게 지성인이라는작가머리에서 저런시나리오가나오지? 보고있는나도또라이지만 작가정말또라이중에최고다...작가님 다시는 이런글쓰지마세요..,neg
좋습니다.,pos
어렸을 때 정말 감동적으로 본 영화에요. ost가 진짜 영화와 잘 어울리는듯,pos
재미 없는 걸 떠나서 좀 역겹다.,neg
에일리언 영화계의 조상이자 최고봉. 이 영화를 앞지를 에일리언 영화는 앞으로도 안나올것같다.,pos
진짜 재밌다 이게 80년대 작품이라니,pos
스필버그가  007영화 두번 퇴자맞고 열받아서 최고007 숀코넬리를 출연시킴 화풀이로 출연자 소개를 맨밑에 했다는 썰이 있음 아직도 네이버에선 이작품만 출연자 소개가 안나오고  여기서도 주연급 조연인데 맨마지막에 소개됨.. 그냥잼있는썰이 있음,pos
미국은 이때도 좋았구나ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 홧팅,pos
꺼지셈 내가 1픽,neg
이게 재밌냐? 난 진짜 재미 더럽게 없던데.... 짐심 지루했음,neg
강호동형님ㅋ 목소리만들어도 힘이솓는듯ㅋ,pos
개노잼;;;; 진짜 재미없음 집에서 dvd로 보다가 넘기면서 본건 처음이다이게..,neg
개재미없다 이게 무슨 명작이라고 나대는거냐,neg
기대이하의 액션과 전개,neg
어린시절 본 최고의 어드밴쳐 영화로 기억되는 명작 :),pos
최악ㅡㅡ 시간만 버렸다,neg
사람은 순수할지 몰라도 국내방영시기로는 그 순수성에 의심이 갈만한 작품...,neg
여성이 장난감이냐?,neg
저런 캐스팅으로 버틴거 보면 시간대빨이었던가?,neg
옛날 드래곤볼에 대한 추억을 다시금 느끼게 하는 극장판 애니메이션,pos
전 이거 볼빠엔 차라리 트랜스포머4를 보겠어요,neg
안봐도 비디오다. 일본이 애니는 좀 만들어도 영화는 아니다.. 특히 CG SF... .,neg
완전대박 저번에 이비에스에서 시리즈다하길래 봤는데 완전쵝오,pos
이 영화보다 재미있는 형사 버디 무비는 없음,pos
내평생 최악이다. 정말,neg
26년이 지난 지금에도 한국깡패영화전문감독을은 제작조차 꿈도 꾸지 못하는 영화.,pos
이 .년. 이  갈수록 살만 드륵드륵 찌고 연기력도 이렇게 티가 날정도로 개판에다 CG는 하청 줬는지 어설퍼 미쳐버려. 2를 위해 서사를 풀었느니 개소리 하는데 이거 완전히 노닥거리다 마는 개 허접. 와 진짜 너무 연기력들이 쓰레기가 되가네.,neg
이게 재미있다고 하시는 분들은 평소에 되게 긍정적이신가봐요 ㅎㅎ,neg
추억이 영화긴한데 극장에서보다가 수면전용 영화라고 말할번;;,neg
음...뭐랄까요..전개가 막무가내식으로 밀고나가며 결국엔 결말이이상합니다. 다보고 나서 느끼는 딱 한단어 '그래서 뭐' 보고나서 남는게 없습니다. 송강호씨 주연의 변호인보다 훨씬 못합니다,neg
간단하게 겉멋만 잔뜩 든 아무 내용이 없는 영화. 이런식의 영화는 메트릭스에 이미 다 포함된 건데 이 영화는 왜 찍었냐?,neg
야구소재영화들중 걸작은없네.테마자체가 좁아터졌어.,neg
저기...  빵점은 어떻게주나요??,neg
어릴때 봤을때는 그냥 웃겼는데 군대 다녀오고 보니까 케빈 도둑들 진짜 죽일 생각으로 함정 설치함 ㅋㅋ 불지르고 다리미 겁나 높은데서 머리에 떨구고 계단 미끄럽게 한것도 뇌진탕 노리고 싸이코패스임 ㅋㅋㅋ,pos
정말 매력적인 영화.......,pos
쿄코는 레알 성녀입니다♥,pos
씨리즈중 가장 화끈하고 재밋엇다..다음은3편~1.2편은 스토리만 좋치 재미는별로..,pos
참... 대단하다길래 봤는데 갈 수록 가관이네요. 이 영화가 대단하다해서 기대한게 있어서 실망감도 큰거겠지만 이건 정말 너무하네요. 마지막 지하벙커(?)에 들어간후부터 정말 실망했습니다.,neg
중간중간 기발한 장면이 나오긴한데 오래보긴 함든영화,neg
크리스마스 추억의  영화 ㅠㅠ,pos
싸구려는 싫은데.... 치워!  ㅡ사이퍼즈ㅡ,neg
뭔지몰라도호기심자극하게생겨서 10점 걍 줘야될거같음 ㅋㅋ;;ㅋ,pos
일단 재미 없다.밑에 있는 분들이 재미 없음은 이야기 했지만..솔직히 ...망상과 침략이라는 느낌은 없었다.차라리 우리나라 영화중에 재미없게본 애정결핍이 두 남자에게 미치는 영향 이라는 일본판 영화라는 정도...일본 배우들의 한국어 연기는 정말 과관.,neg
총으로 쏴도 안죽는 외계인이 각목 맞아죽고 미사일맞아도 끄떡없는 우주선이 할아버지가 앉아서 권총 쏘니까 터지고 나원참 장르 바꿔라 SF에서 코미디로,neg
아이들이 넘넘 좋아하더군요내용도 캐릭도 완전 만족이었어요,pos
올리!올리! 아이들도 지루해하는 올리!,neg
"여자를 강간하려는 남자, 그걸 막는 형사의 아들 석이 그리고 계속 반복되는 똑같은 레파토리와 당시 시대상으로는 뽑아내기 힘든 노출등으로 봤을때 위의 평들은 알바이거나 야동좋아하는 애들이니 보지마시길",neg
순국선열들을 이용해서 친일파들이 자기들 권력을 지키려고 한다. 영화 초반에 NLL 설명은 거짓말이다. 북한은 NLL을 인정하지 않았다. 김대중은 박정희가 베트남전 때 만든 법에 의해 영결식에 가지 못한 것이다. 권력에 이용당하는 순국선열들이 참 불쌍타,neg
액션도 스토리도 전혀 몰입감을 주지 않는 대단한 영화.  팬이라도 피해야할 작품,neg
7%못해서죄송합니다.,neg
옛날CG영화특유의웅장함을기대했건만신비주의포스터에 속았다어른이보면 정말시간낭비,neg
성우들도 바뀌고 캐릭터도 미묘하게 변했지만 역시나 공각기동대,pos
"헐 이영화가 내가 태어났을때 만들어진 영화라니,. 충격이다 84년도에 태어났는데 그후 초딩때 터미네이터2를 영화관에서 봤으니 난 행운아였네 저 포스터 진짜 웃김",pos
애들이 보는거여서 별로 재미는 없었다.,neg
ㅋㅋㅋㅋㅋ미치겠네ㅋㅋㅋㅋㅋ,neg
Kae Ggul Jam,pos
꿈을 가지게 해줬던 최고의 엔터테인먼트 영화,pos
시청자를 살살 약올리네,neg
개인적으로는 에일리언1이 최고지만 2역시 재밌다,pos
제발 전국 개봉좀해주세요!!!!경기도도 안해주시나여...?ㅜㅠㅠ,pos
진짜  낮을수 밖에없다. 서우 케릭터 개 답답함 머 이럼 이게 개봉한거임?,neg
내 살다살다 이케 잼난 평점에 댓글들  처음 ..마이 읽어보삼 ㅋㅋㅋ,neg
"일반인 성우, 발연기, 간접광고만 없었어도 4~5점 줬다.",neg
아 이거 진짜 대박임.,pos
근육질의 초토화 액션 파티타임 ㅋ,pos
범죄 스릴러 - 긴장감 = 지루함 = 프리즈너스,neg
내용이 완전 개판이야~ 태워나서 첨으로 이런 댓글 남기는데 내용을 좀 그럴듯하게 꼬우고 꼬우든지.. 아무리 드라마라 해도 정도가 있지.. 가면갈수록 내용이 개판되네.. 분량 모지라서 이러는거임? 정신좀 차리삼.. 다들.. 작가 당신이라면 이러겠니?,neg
에이드리안을 부르짖는 장면에서 나도 모르게 눈물이 나올뻔 했다.,pos
더빙 얘네가 한다고 할때부터 망할스멜. 영화 자체도 그닥..,neg
"글래디에이터:로마영웅탄생의비밀dvd(일반판,블루레이,3d)가 안옵니다*참고로(인터넷 쇼핑물은 절대로 안옵니다)*",neg
멍청한 친구 하나 때문에 이게 뭐냐 ...그런데 이걸 왜 만든거야,neg
내 생애 최고의 액션 영화,pos
...,neg
이제 박수칠때 떠나는게 어떤가?,neg
보는내내 가슴이 먹먹하고.. 진짜 엔딩크레딧 노래랑 사진들보고도 왈칵 ㅠㅠ 이런영화는 진짜 꼭 봐야한다,pos
